id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,is_active,created_at,updated_at,asset_value_usd,token_id,energy_hash,energy_rank,normalized_energy,pattern_discoveries,cross_learn_connections,base_energy,onchain_tx_hash,mint_status,erc20_contract_address
69,hilbert_curve_3d,Hilbert Curve 3d,fractals,Fractals,Hilbert Curve 3d - Fractals mathematical visualization,frontend,0.8,"Hilbert Curve 3d, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/hilbert_curve_3d,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
71,apollonian_gasket,Apollonian Gasket,fractals,Fractals,Apollonian Gasket - Fractals mathematical visualization,frontend,0.8,"Apollonian Gasket, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/apollonian_gasket,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
73,cantor_dust_3d,Cantor Dust 3d,fractals,Fractals,Cantor Dust 3d - Fractals mathematical visualization,frontend,0.8,"Cantor Dust 3d, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/cantor_dust_3d,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
74,levy_c_curve,Levy C Curve,fractals,Fractals,Levy C Curve - Fractals mathematical visualization,frontend,0.8,"Levy C Curve, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/levy_c_curve,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
76,moore_curve,Moore Curve,fractals,Fractals,Moore Curve - Fractals mathematical visualization,frontend,0.8,"Moore Curve, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/moore_curve,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
78,strange_attractor,Strange Attractor,fractals,Fractals,Strange Attractor - Fractals mathematical visualization,frontend,0.8,"Strange Attractor, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/strange_attractor,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
80,rossler_attractor,Rossler Attractor,fractals,Fractals,Rossler Attractor - Fractals mathematical visualization,frontend,0.8,"Rossler Attractor, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/rossler_attractor,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
82,halvorsen_attractor,Halvorsen Attractor,fractals,Fractals,Halvorsen Attractor - Fractals mathematical visualization,frontend,0.8,"Halvorsen Attractor, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/halvorsen_attractor,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
84,hydrogen_2s,Hydrogen 2s,quantum-mechanics,Quantum Mechanics,Hydrogen 2s - Quantum Mechanics mathematical visualization,frontend,0.8,"Hydrogen 2s, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/hydrogen_2s,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
822,smuon,Smuon,supersymmetry,Supersymmetry,Smuon - Supersymmetry mathematical visualization,frontend,0.8,"Smuon, Supersymmetry, mathematical visualization",/shape/smuon,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
86,hydrogen_3s,Hydrogen 3s,quantum-mechanics,Quantum Mechanics,Hydrogen 3s - Quantum Mechanics mathematical visualization,frontend,0.8,"Hydrogen 3s, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/hydrogen_3s,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
88,hydrogen_3d,Hydrogen 3d,quantum-mechanics,Quantum Mechanics,Hydrogen 3d - Quantum Mechanics mathematical visualization,frontend,0.8,"Hydrogen 3d, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/hydrogen_3d,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
90,wave_function,Wave Function,quantum-mechanics,Quantum Mechanics,Wave Function - Quantum Mechanics mathematical visualization,frontend,0.8,"Wave Function, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/wave_function,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
92,quantum_tunneling,Quantum Tunneling,quantum-mechanics,Quantum Mechanics,Quantum Tunneling - Quantum Mechanics mathematical visualization,frontend,0.8,"Quantum Tunneling, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/quantum_tunneling,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
94,spin_state,Spin State,quantum-mechanics,Quantum Mechanics,Spin State - Quantum Mechanics mathematical visualization,frontend,0.8,"Spin State, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/spin_state,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
96,qubit_state,Qubit State,quantum-mechanics,Quantum Mechanics,Qubit State - Quantum Mechanics mathematical visualization,frontend,0.8,"Qubit State, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/qubit_state,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
98,superposition_state,Superposition State,quantum-mechanics,Quantum Mechanics,Superposition State - Quantum Mechanics mathematical visualization,frontend,0.8,"Superposition State, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/superposition_state,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
100,momentum_space,Momentum Space,quantum-mechanics,Quantum Mechanics,Momentum Space - Quantum Mechanics mathematical visualization,frontend,0.8,"Momentum Space, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/momentum_space,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
102,wigner_function,Wigner Function,quantum-mechanics,Quantum Mechanics,Wigner Function - Quantum Mechanics mathematical visualization,frontend,0.8,"Wigner Function, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/wigner_function,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
104,spin_foam,Spin Foam,quantum-gravity,Quantum Gravity,Spin Foam - Quantum Gravity mathematical visualization,frontend,0.8,"Spin Foam, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/spin_foam,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
106,loop_quantum_gravity,Loop Quantum Gravity,quantum-gravity,Quantum Gravity,Loop Quantum Gravity - Quantum Gravity mathematical visualization,frontend,0.8,"Loop Quantum Gravity, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/loop_quantum_gravity,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
108,causal_dynamical_triangulation,Causal Dynamical Triangulation,quantum-gravity,Quantum Gravity,Causal Dynamical Triangulation - Quantum Gravity mathematical visualization,frontend,0.8,"Causal Dynamical Triangulation, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/causal_dynamical_triangulation,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
110,twistor_space,Twistor Space,quantum-gravity,Quantum Gravity,Twistor Space - Quantum Gravity mathematical visualization,frontend,0.8,"Twistor Space, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/twistor_space,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
112,black_hole_entropy,Black Hole Entropy,quantum-gravity,Quantum Gravity,Black Hole Entropy - Quantum Gravity mathematical visualization,frontend,0.8,"Black Hole Entropy, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/black_hole_entropy,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
114,ads_cft,Ads Cft,quantum-gravity,Quantum Gravity,Ads Cft - Quantum Gravity mathematical visualization,frontend,0.8,"Ads Cft, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/ads_cft,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
116,entanglement_wedge,Entanglement Wedge,quantum-gravity,Quantum Gravity,Entanglement Wedge - Quantum Gravity mathematical visualization,frontend,0.8,"Entanglement Wedge, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/entanglement_wedge,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
118,quantum_extremal_surface,Quantum Extremal Surface,quantum-gravity,Quantum Gravity,Quantum Extremal Surface - Quantum Gravity mathematical visualization,frontend,0.8,"Quantum Extremal Surface, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/quantum_extremal_surface,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
166,kyber_lattice,Kyber Lattice,cryptography,Cryptography,Kyber Lattice - Cryptography mathematical visualization,frontend,0.8,"Kyber Lattice, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/kyber_lattice,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
75,gosper_curve,Gosper Curve,fractals,Fractals,Gosper Curve - Fractals mathematical visualization,frontend,0.8,"Gosper Curve, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/gosper_curve,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
77,lindenmayer_tree,Lindenmayer Tree,fractals,Fractals,Lindenmayer Tree - Fractals mathematical visualization,frontend,0.8,"Lindenmayer Tree, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/lindenmayer_tree,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
79,lorenz_attractor,Lorenz Attractor,fractals,Fractals,Lorenz Attractor - Fractals mathematical visualization,frontend,0.8,"Lorenz Attractor, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/lorenz_attractor,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
81,chen_attractor,Chen Attractor,fractals,Fractals,Chen Attractor - Fractals mathematical visualization,frontend,0.8,"Chen Attractor, Fractals, mathematical visualization, 3D geometry, parametric surface",/shape/chen_attractor,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1683,horn,Mathematical Horn,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/horn,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
83,hydrogen_1s,Hydrogen 1s,quantum-mechanics,Quantum Mechanics,Hydrogen 1s - Quantum Mechanics mathematical visualization,frontend,0.8,"Hydrogen 1s, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/hydrogen_1s,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
85,hydrogen_2p,Hydrogen 2p,quantum-mechanics,Quantum Mechanics,Hydrogen 2p - Quantum Mechanics mathematical visualization,frontend,0.8,"Hydrogen 2p, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/hydrogen_2p,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
87,hydrogen_3p,Hydrogen 3p,quantum-mechanics,Quantum Mechanics,Hydrogen 3p - Quantum Mechanics mathematical visualization,frontend,0.8,"Hydrogen 3p, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/hydrogen_3p,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
89,schrodinger_wave,Schrodinger Wave,quantum-mechanics,Quantum Mechanics,Schrodinger Wave - Quantum Mechanics mathematical visualization,frontend,0.8,"Schrodinger Wave, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/schrodinger_wave,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1666,mathematical_fragment,Mathematical Fragment,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/mathematical-fragment,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
91,probability_density,Probability Density,quantum-mechanics,Quantum Mechanics,Probability Density - Quantum Mechanics mathematical visualization,frontend,0.8,"Probability Density, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/probability_density,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
93,quantum_well,Quantum Well,quantum-mechanics,Quantum Mechanics,Quantum Well - Quantum Mechanics mathematical visualization,frontend,0.8,"Quantum Well, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/quantum_well,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
95,bloch_sphere,Bloch Sphere,quantum-mechanics,Quantum Mechanics,Bloch Sphere - Quantum Mechanics mathematical visualization,frontend,0.8,"Bloch Sphere, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/bloch_sphere,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
97,entanglement_state,Entanglement State,quantum-mechanics,Quantum Mechanics,Entanglement State - Quantum Mechanics mathematical visualization,frontend,0.8,"Entanglement State, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/entanglement_state,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
99,wave_packet,Wave Packet,quantum-mechanics,Quantum Mechanics,Wave Packet - Quantum Mechanics mathematical visualization,frontend,0.8,"Wave Packet, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/wave_packet,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
101,phase_space,Phase Space,quantum-mechanics,Quantum Mechanics,Phase Space - Quantum Mechanics mathematical visualization,frontend,0.8,"Phase Space, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/phase_space,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
103,husimi_distribution,Husimi Distribution,quantum-mechanics,Quantum Mechanics,Husimi Distribution - Quantum Mechanics mathematical visualization,frontend,0.8,"Husimi Distribution, Quantum Mechanics, mathematical visualization, 3D geometry, parametric surface",/shape/husimi_distribution,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
105,spin_network,Spin Network,quantum-gravity,Quantum Gravity,Spin Network - Quantum Gravity mathematical visualization,frontend,0.8,"Spin Network, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/spin_network,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
