Expanded display is on.
id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,is_active,created_at,updated_at,asset_value_usd,token_id,energy_hash,energy_rank,normalized_energy,pattern_discoveries,cross_learn_connections,base_energy,onchain_tx_hash,mint_status,erc20_contract_address,morph_parameters,last_morph_at
1976,slinky_time_varying_helix,Slinky Time-Varying Helix,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-time-varying-helix,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xfA0580A877812a47276E383efB6F194CA8305aeA,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1977,slinky_compression_helix,Slinky Compression Helix,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-compression-helix,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xfA0580A877812a47276E383efB6F194CA8305aeA,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1836,direct_chip_liquid_cooling,💧 Direct-to-Chip: Microchannel Cooling,medical,medical,Parametric surface,formula_sync,0.8,"medical, UUON, parametric surface",/shapes/direct-chip-liquid-cooling,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x886199D7f29A2CC8950C05C878cD9aA119161159,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1927,reality-manifestation,Reality Manifestation Engine,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/reality-manifestation,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x4EFf67c4070Cf6173b4e84E493db12407Da37bD1,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
2165,modular_surface_knot,Modular Surface Knot,Missing Shapes,Missing Shapes,Parametric surface equation,formula_sync,0.8,"Missing Shapes, UUON, parametric surface",/shapes/modular-surface-knot,t,2026-06-12T23:56:47.830Z,2026-06-12T23:56:47.830Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xD48F94C74DaD923302B679433a88075d5C1e10Ca,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
2167,quantum_hall_droplet,Quantum Hall Droplet,physics,physics,Parametric surface equation,formula_sync,0.8,"physics, UUON, parametric surface",/shapes/quantum-hall-droplet,t,2026-06-12T23:56:47.830Z,2026-06-12T23:56:47.830Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x14Ff8b04B61bBc87003330F822F8Be9D9270F513,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
2154,torus_two_enneper,🌀✨ Torus with Two Enneper Ends,topology,topology,Parametric surface,formula_sync,0.8,"topology, UUON, parametric surface",/shapes/torus-two-enneper,t,2026-06-12T23:56:47.830Z,2026-06-12T23:56:47.830Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x0b291aC9A59302ef59bA7B55D07FDd21D24E532e,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
2156,wohlgemuth_genus2,"🔮 Wohlgemuth Surface (Genus 2, 4 Ends)",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/wohlgemuth-genus2,t,2026-06-12T23:56:47.830Z,2026-06-12T23:56:47.830Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x3208B8AcA3Ab4da990f08d6362988bE44c946180,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
875,shor_factorization_algorithm,Shor's Factorization Algorithm,algorithms,quantum,Quantum integer factorization - breaks RSA,formula_sync,0.8,"algorithms, UUON, parametric surface",/shapes/shor-factorization-algorithm,t,2026-06-12T23:55:22.433Z,2026-06-12T23:55:22.433Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xd66fb7c884E785fC247cF006D763faC8b202CA3a,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
877,alphafold_prediction_001,AlphaFold Protein Prediction,algorithms,ml,AI protein structure prediction - DeepMind,formula_sync,0.8,"algorithms, UUON, parametric surface",/shapes/alphafold-prediction-001,t,2026-06-12T23:55:22.433Z,2026-06-12T23:55:22.433Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x7B87771aA83F5f8A7f6cE44dd87d33c649A81aBa,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
879,neural_network_backprop,Neural Network Backpropagation,algorithms,ml,Deep learning training algorithm,formula_sync,0.8,"algorithms, UUON, parametric surface",/shapes/neural-network-backprop,t,2026-06-12T23:55:22.433Z,2026-06-12T23:55:22.433Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xDefdc7b39e341daCED0C4BbBB892a31adB5B70F9,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
881,e_pluribus_unum,E Pluribus Unum Framework,uuon-acas,framework,"Out of many, one - unified mathematics",formula_sync,0.8,"uuon-acas, UUON, parametric surface",/shapes/e-pluribus-unum,t,2026-06-12T23:55:22.433Z,2026-06-12T23:55:22.433Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x6D8E31BB8ECD4fDF685E451c629e4dACD93f8eE4,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
522,entangling_capacity,Entangling Capacity,quantum-machine-learning,Quantum Machine Learning,Entangling Capacity - Quantum Machine Learning mathematical visualization,frontend,0.8,"Entangling Capacity, Quantum Machine Learning, mathematical visualization, 3D geometry, parametric surface",/shape/entangling_capacity,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x3fA3263BBf78191De00B801a3183989780828e38,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1057,dunce_cap,Dunce Cap,topology,spaces,Non-contractible but simply connected,formula_sync,0.8,"topology, UUON, parametric surface",/shapes/dunce-cap,t,2026-06-12T23:55:35.647Z,2026-06-12T23:55:35.647Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x685Fc3A71286D457849e17f23E4c653fCDf5664b,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
657,heat_death_horizon,Heat Death Horizon,entropic_principles,Entropic Principles,Heat Death Horizon - Entropic Principles mathematical visualization,frontend,0.8,"Heat Death Horizon, Entropic Principles, mathematical visualization",/shape/heat_death_horizon,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x20277F724905546519162268C9020E9F129402d0,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
395,tangent_wave,Tangent Wave,wave-functions,Wave Functions,Tangent Wave - Wave Functions mathematical visualization,frontend,0.8,"Tangent Wave, Wave Functions, mathematical visualization, 3D geometry, parametric surface",/shape/tangent_wave,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x5C553dD59d442D196b61469a38396401BdF4c6fD,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1684,spring,Mathematical Spring,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/spring,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xEE42bE343E8A55940199C5C2f9D8e731a312de73,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
918,cubinder,Cubinder,4d-hyperdimensional,round,Cube × circle in 4D,formula_sync,0.8,"4d-hyperdimensional, UUON, parametric surface",/shapes/cubinder,t,2026-06-12T23:55:22.433Z,2026-06-12T23:55:22.433Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x7B785A093D54f1E3A1b0B19DB37A8BD6CCAA05ff,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1934,letter-e,Letter E (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-e,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x292FdbC4FE2167ad9ae933aa5312B35d56D772dF,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1150,lichtenberg_fractal,⚡ Lichtenberg Fractal - Electric Discharge,fractal,fractal,Parametric surface,formula_sync,0.8,"fractal, UUON, parametric surface",/shapes/lichtenberg-fractal,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xb1866098EFb2ECCB6460Da4591E47294FbD7AE5E,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1338,market_dynamics,📈 Market Dynamics - Price Discovery,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/market-dynamics,t,2026-06-12T23:55:55.335Z,2026-06-12T23:55:55.335Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xb9E8BeA82B2580308d1ECffFbF887FcA96F5D2aF,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1632,pipe_sweep,🔧 Pipe Sweep - Cables & Tendrils,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/pipe-sweep,t,2026-06-12T23:56:08.473Z,2026-06-12T23:56:08.473Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x477Accc0548B3Ee1fD6A969e80221Ced26B664a6,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1634,ruled_surface,📐 Ruled Surface - Architectural Panels,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ruled-surface,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x51eB38075a7BaeF85c27c721E60F2c4745c4B2D3,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1636,superquadric,🎲 Superquadric - SDF Compatible Form,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/superquadric,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xbAb125BEa9149e435F6E4d69F489255D1F7ACe9a,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1638,supertoroid,🔮 Supertoroid - Torus + Superquadric Mix,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/supertoroid,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xbAb125BEa9149e435F6E4d69F489255D1F7ACe9a,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1642,gyroid_parametric,🔬 Gyroid - TPMS Lattice Structure,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/gyroid-parametric,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xd00EE9e4dF94c02174FDA65Aa43E344EbA2B0108,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1646,fractal_heightmap,🏔️ Fractal Heightmap - Terrain Surface,fractal,fractal,Parametric surface,formula_sync,0.8,"fractal, UUON, parametric surface",/shapes/fractal-heightmap,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x8327AB60C22e36B45801F18283E30B1e1356795e,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1648,fractal_sphere,🌍 Fractal Sphere - Noisy Planet,fractal,fractal,Parametric surface,formula_sync,0.8,"fractal, UUON, parametric surface",/shapes/fractal-sphere,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x8327AB60C22e36B45801F18283E30B1e1356795e,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1650,mobius_strip_param,♾️ Möbius Strip - One-Sided Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/mobius-strip-param,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x90768Ec319d0a16A2ac2C3Fd1266C53c14eE6D7d,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1652,phi_harmonic_sphere,🌟 Φ-Harmonic Sphere - Golden Ratio Modulated,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/phi-harmonic-sphere,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x74d8aDb4b0aA5186f0DCdC4e7f7B95748922e075,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1654,dual_mirror_phi_pi,🔯 Dual-Mirrored Φ–π Map,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/dual-mirror-phi-pi,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x8D0BF969a4C8931670Eb5d1dc694fB39D0CBfE4E,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1656,phi_pi_fusion,🔮 Φ-π Fusion Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/phi-pi-fusion,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x29b78377E36AaC33d35c985251C5160c0d798Dda,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1658,dnaHelix,DNA Double Helix,biological,biological,Parametric surface,formula_sync,0.8,"biological, UUON, parametric surface",/shapes/dnahelix,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xAD9FD9b37F4f652A680Cd628Adc6f991834Fc863,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1660,proteinFolding,Protein Folding Structure,biological,biological,Parametric surface,formula_sync,0.8,"biological, UUON, parametric surface",/shapes/proteinfolding,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x38422600C9CDD8Ac7A07CA120de1C5b080E7Ae15,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1662,multi_node_system,Multi-Node Mathematical System,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/multi-node-system,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xc92bD1F60788ce307EF7B8AaFb2a2378f7883Ff3,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1664,curved_processing_unit,Curved Processing Unit,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/curved-processing-unit,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xeE05795CCB1a3658fFcc25840b6a79BE49caC072,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1669,convolution_kernel,Convolution Kernel Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/convolution-kernel,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xF1e7f504f3B15147c5cFe0C7713409925814C225,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1671,wave_function_collapse,Wave Function Collapse,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/wave-function-collapse,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x460E7f759d0f9E57F4A714FE6709AaAe22ec5392,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1673,bose_einstein_condensate,Bose-Einstein Condensate,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/bose-einstein-condensate,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x486f5bf0BEF248f6261C3AA2B80649616b9281A7,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1675,elliptic_curve_surface,Elliptic Curve Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/elliptic-curve-surface,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x01001117338567BCD9d68281dF01A0f5F11Ac109,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1679,saddle_surface,Hyperbolic Paraboloid,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/saddle-surface,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x0b1B9F82a9f2D795a377B8Af7d3f39295Cd4633F,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1681,dinis_surface,Dini's Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/dinis-surface,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xF54456cB627F9e5DA352107d94cA52dB6855Cdc7,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1685,julia_set_surface,Julia Set 3D Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/julia-set-surface,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0xb098a9603Ff0cb7456039e20B679Dc1415f9E8b1,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1687,uuon-motor-rotation,UUON Motor Rotation,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/uuon-motor-rotation,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x4a97262D73f74bB921f242C42bD7EBC353F1c086,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1689,uuon-wheel-encoder,UUON Wheel Encoder,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/uuon-wheel-encoder,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x9717DF65B475E337eC5BEA08032AF7bA00D8D5fe,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1691,uuon-oscillating-quant,UUON Oscillating Quantum,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/uuon-oscillating-quant,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x79b5D6A1698746517a445F08dc7eC468A8d782D9,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
1690,uuon-periodic-system,UUON Periodic System,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/uuon-periodic-system,t,2026-06-12T23:56:15.036Z,2026-06-12T23:56:15.036Z,792.428860,,,,,0,0,55000000000000000000000000000000,,success,0x38586f6A839A4643521d73e78a8077422e740469,"{""day"": 6, ""p2_amp"": 35.359260, ""p4_res"": 69.161326}",2026-06-13 15:48:40.190171+00
